Id,Refinement,ElapsedTime,Timestamp,TimestampRealizabilityCheck,Length,Parent,NumChildren,IsYSat,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeYSatCheck,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,TimeInterpolation,InterpolantComputed,InterpolantIsFalse,NonStateSeparable,NoInterpolant,NumStateComponents,NumNonIoSeparable,Interpolant
959e3af6-042f-4ddc-97c7-be6c7d52d0d8,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(initial_score_above_deferral & min_hits_higher_threshold)', '!(min_hits_higher_threshold & all_samples_above_deferral)', '!(min_hits_higher_threshold & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_above_auditing_threshold & min_hits_higher_threshold))']",17.788965651,10.876581469,17.586770610000002,8,dfb15c2d-5db2-47d5-ad74-fbc371f85a1d,1,True,False,N/A,N/A,False,0.004459633999999824,0.0014900140000015938,N/A,N/A,0.006514646999999485,9,0.00013600100000132898,0.1925523180000006,0.18374511100000035,True,N/A,N/A,N/A,1,0,(initial_score_above_deferral__Sf6 & min_hits_higher_threshold__Sf6)
63d60f05-8852-42aa-85a3-0815333b1cd4,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(min_hits_higher_threshold & all_samples_above_deferral)', '!(min_hits_higher_threshold & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_above_auditing_threshold & min_hits_higher_threshold))']",17.994636296000003,10.876621776999999,17.796501846,8,dfb15c2d-5db2-47d5-ad74-fbc371f85a1d,2,True,False,N/A,N/A,False,0.00501082299999922,0.0015319950000005633,N/A,N/A,0.005283107000000342,5,0.00013624199999995312,0.1893413190000004,0.1794427419999991,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf0 & initial_score_above_deferral__Sf0)
31f666d7-bb16-4816-b3ff-03bb9982f0b0,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(any_sample_below_deferral & min_hits_higher_threshold)', '!(min_hits_higher_threshold & all_samples_above_deferral)', '!(min_hits_higher_threshold & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_above_auditing_threshold & min_hits_higher_threshold))']",18.192488159,11.051723016999999,18.002188974000003,8,f4527eea-1067-4c41-82f3-cefd9622268d,2,True,False,N/A,N/A,False,0.004881161000000134,0.0019984939999986295,N/A,N/A,0.0076751609999980985,5,0.0001539380000004087,0.16649858499999937,0.15573673899999818,True,N/A,N/A,N/A,1,0,(initial_score_above_deferral__Sf2 & min_hits_higher_threshold__Sf2)
cb831776-f648-4276-aae5-98f43d28034b,"['!(any_sample_below_deferral & initial_score_above_deferral)', '!(min_hits_higher_threshold & all_samples_above_deferral)', '!(min_hits_higher_threshold & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))']",18.379095101,11.248413141,18.204363432,8,4f8ef6b4-f9ce-4e80-8c0f-4d1c016d6aa6,1,True,False,N/A,N/A,False,0.008939142999999206,0.0020242999999986466,N/A,N/A,0.008745056999998724,9,8.140399999945203e-05,0.1622284929999971,0.15281829800000324,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf8 & initial_score_above_deferral__Sf8)
d7e82273-56e9-4f61-9028-3525420cdbe7,"['!(min_hits_higher_threshold & all_samples_above_deferral)', '!(min_hits_higher_threshold & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(min_above_auditing_threshold & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))']",18.544937148000002,11.248441234,18.385141987,8,4f8ef6b4-f9ce-4e80-8c0f-4d1c016d6aa6,2,True,False,N/A,N/A,False,0.0040955060000023025,0.001398082000001466,N/A,N/A,0.005340610000001078,5,0.00010292700000036348,0.15095954199999895,0.14097662,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf3 & min_above_auditing_threshold__Sf3)
b5aa3b8d-6577-421c-9be0-998496f8a1ac,"['!(min_hits_higher_threshold & all_samples_above_deferral)', '!(min_hits_higher_threshold & initial_score_above_deferral)', '!(min_hits_higher_threshold & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))']",18.707480998,11.417965781,18.550931506,8,57c1171d-cefb-4cfd-82f3-acce16e53553,2,True,False,N/A,N/A,False,0.004100324999999572,0.0013385489999997446,N/A,N/A,0.004880602000000067,5,9.677900000326645e-05,0.1484466090000005,0.13991978900000035,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf2 & initial_score_above_deferral__Sf2)
0ef3109f-2b08-4d64-aee0-e486b7c39153,"['!(min_hits_higher_threshold & all_samples_above_deferral)', '!(min_hits_higher_threshold & any_sample_below_deferral)', '!(min_hits_higher_threshold & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))']",18.886062727000002,11.582575044,18.713519689,8,2b3d3e7d-cd30-47e6-85ec-b535ae97335d,2,True,False,N/A,N/A,False,0.004090169000001254,0.0014125509999978192,N/A,N/A,0.00465567199999839,5,0.00011224599999692941,0.16469217599999908,0.15368194799999912,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf1 & initial_score_above_deferral__Sf1)
188f376c-04d4-4287-96ff-6d264b9375bb,"['!(min_hits_higher_threshold & all_samples_above_deferral)', '!(min_hits_higher_threshold & any_sample_below_deferral)', '!(min_hits_higher_threshold & initial_score_above_deferral)', '!(min_hits_higher_threshold & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))']",19.072120699000003,11.582608469,18.902946903,8,2b3d3e7d-cd30-47e6-85ec-b535ae97335d,1,True,False,N/A,N/A,False,0.014427710999999732,0.0016492570000004037,N/A,N/A,0.006676604999999114,9,8.754399999943985e-05,0.15898122299999784,0.15116920900000252,True,N/A,N/A,N/A,1,0,(initial_score_above_deferral__Sf5 & min_hits_higher_threshold__Sf5)
610b4f65-f8ca-4474-a354-375a4263ad06,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(initial_score_above_deferral & any_sample_below_deferral)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & any_sample_below_deferral))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",19.241892481,11.773825194999999,19.078808459,8,db6cd5bb-a660-46fc-908d-d31d0501cdd0,2,True,False,N/A,N/A,False,0.004384951999998776,0.0016969290000012904,N/A,N/A,0.005666151999999869,5,8.790399999725196e-05,0.15381503500000093,0.1451679420000005,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf3 & min_above_auditing_threshold__Sf3)
ebb2e726-e8a8-4e94-9876-eb5579282851,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(any_sample_below_deferral & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & any_sample_below_deferral))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",19.417078123,11.955889509999999,19.247423152,8,287b273b-4c09-4542-b4e9-d06efe8b39f9,1,True,False,N/A,N/A,False,0.003814520000002375,0.0012067470000012293,N/A,N/A,0.006453210000000098,9,7.927200000068524e-05,0.1599341729999999,0.1501161780000011,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf8 & min_above_auditing_threshold__Sf8)
fb18dd14-48a8-4013-ac90-598dd589fabc,"['!(all_samples_above_deferral & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & min_above_auditing_threshold))', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & any_sample_below_deferral))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",19.583316410000002,11.955925197,19.422758068,8,287b273b-4c09-4542-b4e9-d06efe8b39f9,2,True,False,N/A,N/A,False,0.003957043999999854,0.0012241750000008267,N/A,N/A,0.004892309999998901,5,9.562199999990639e-05,0.15236027699999966,0.14326904600000034,True,N/A,N/A,N/A,1,0,(all_samples_above_deferral__Sf2 & any_sample_below_deferral__Sf2)
1b7041c2-9274-4755-9e20-3dfd7b3597e4,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(any_sample_below_deferral & initial_score_above_deferral)', '!(min_hits_higher_threshold & initial_score_above_deferral)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",19.771296224,12.120954442999999,19.589578268,8,1b3db6ba-32e0-4ec9-bcf2-418def7569a9,1,True,False,N/A,N/A,False,0.004218027000000291,0.0014608229999986122,N/A,N/A,0.0144009359999977,9,0.0001324690000004125,0.16385491999999857,0.15493117799999823,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf5 & initial_score_above_deferral__Sf5)
2ac3dab4-4d82-482a-a820-7317d633675b,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(min_hits_higher_threshold & initial_score_above_deferral)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",19.942856002000003,12.120988733999999,19.78004065,8,1b3db6ba-32e0-4ec9-bcf2-418def7569a9,2,True,False,N/A,N/A,False,0.006304130000000185,0.0015831730000002153,N/A,N/A,0.006483768999999029,5,8.862099999973339e-05,0.15230717900000101,0.1431021389999998,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf0 & min_above_auditing_threshold__Sf0)
ea5d5418-2e9d-482b-9913-b44326cb4f59,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(any_sample_below_deferral & min_hits_higher_threshold)', '!(initial_score_above_deferral & min_hits_higher_threshold)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",20.108828284,12.303198206,19.948877380000003,8,449aafe5-6d92-43f9-8c5d-e6ac4e041967,2,True,False,N/A,N/A,False,0.004005485000000419,0.001463823999998226,N/A,N/A,0.004682299999998918,5,0.00013323700000000827,0.1518137349999975,0.14194557500000116,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf2 & initial_score_above_deferral__Sf2)
2c69735f-45d1-4d74-af9b-bcd6902800c7,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(any_sample_below_deferral & initial_score_above_deferral)', '!(any_sample_below_deferral & min_hits_higher_threshold)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",20.289163010000003,12.477458347999999,20.115321322,8,8005a737-fd8c-4e28-a201-0d1f439f5273,1,True,False,N/A,N/A,False,0.004465204999998917,0.0013759160000006432,N/A,N/A,0.0069231189999996445,9,9.280000000089217e-05,0.1635497749999999,0.1550588659999974,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf5 & initial_score_above_deferral__Sf5)
ec897d96-1fc1-4648-aa36-9193e48c349f,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(any_sample_below_deferral & min_hits_higher_threshold)', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",20.459415065,12.477485086,20.295797096,8,8005a737-fd8c-4e28-a201-0d1f439f5273,2,True,False,N/A,N/A,False,0.004496310000000392,0.0014219660000023282,N/A,N/A,0.005529375000001835,5,8.934399999915854e-05,0.1545155670000007,0.14431402800000015,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf0 & min_above_auditing_threshold__Sf0)
fb9e629d-7500-40e7-a99f-0deb50f9db96,"['!(any_sample_below_deferral & initial_score_above_deferral)', '!(any_sample_below_deferral & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",20.672039984,12.637031345999999,20.475856239000002,8,b313f801-fb56-469c-a372-681af3b9549b,1,True,False,N/A,N/A,False,0.014075813000001602,0.0017029649999997787,N/A,N/A,0.006481223999998065,9,0.0001412199999997199,0.1860195030000007,0.17598094099999884,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf7 & min_above_auditing_threshold__Sf7)
7ab9b06b-a535-4dfc-8e25-b7b09cb90ebf,"['!(any_sample_below_deferral & initial_score_above_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(any_sample_below_deferral & min_above_auditing_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",20.864542949,12.637056159,20.694957626,8,b313f801-fb56-469c-a372-681af3b9549b,2,True,False,N/A,N/A,False,0.0062791539999977886,0.0019307160000003876,N/A,N/A,0.005643746000000505,5,0.00011660499999877061,0.15972255100000154,0.14934289099999987,True,N/A,N/A,N/A,1,0,(all_samples_above_deferral__Sf0 & any_sample_below_deferral__Sf0)
162ef847-2ebe-4169-b2fc-f511e63e76ac,"['!(any_sample_below_deferral & min_above_auditing_threshold)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(any_sample_below_deferral & min_above_auditing_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",21.037015611,12.830353277,20.871583009000002,8,a5356081-6349-48cd-a421-89377901bad9,2,True,False,N/A,N/A,False,0.004766695000000709,0.0015680799999984174,N/A,N/A,0.005095159999999765,5,0.00010146500000018932,0.15657251200000033,0.14643073899999948,True,N/A,N/A,N/A,1,0,(all_samples_above_deferral__Sf1 & any_sample_below_deferral__Sf1)
e6f15472-45e4-47b0-8c36-62144f5ec996,"['G(!(all_samples_above_deferral & any_sample_below_deferral))', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(any_sample_below_deferral & min_above_auditing_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",21.237211857000002,12.996610618,21.043303037,8,a24754a5-681e-4761-807f-2361f250e2bc,2,True,False,N/A,N/A,False,0.004234009000001038,0.0014575079999978868,N/A,N/A,0.017717599000000916,5,0.00012521700000078795,0.17255961600000091,0.16200527000000164,True,N/A,N/A,N/A,1,0,(initial_score_above_deferral__Sf3 & min_above_auditing_threshold__Sf3)
ab486f6b-a7cf-41c2-b42b-026cc99f75f7,"['!(all_samples_above_deferral & any_sample_below_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(any_sample_below_deferral & min_above_auditing_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",21.424556841,12.996636971,21.245151463000003,8,a24754a5-681e-4761-807f-2361f250e2bc,1,True,False,N/A,N/A,False,0.005561845999999093,0.0017228769999988458,N/A,N/A,0.006890782999999345,9,0.000102185999999449,0.1686794660000004,0.1593738149999986,True,N/A,N/A,N/A,1,0,(all_samples_above_deferral__Sf7 & any_sample_below_deferral__Sf7)
d0db2caf-00ed-40ea-a999-8a6a5c98c450,"['!(initial_score_above_deferral & any_sample_below_deferral)', '!(min_hits_higher_threshold & initial_score_above_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",21.593779704000003,13.190746142,21.431638245000002,8,140dafb5-c1ed-4b7c-8547-256e90b50e86,2,True,False,N/A,N/A,False,0.004795313999998996,0.0015380790000030231,N/A,N/A,0.005598638999998684,5,0.00010013200000003053,0.1528997760000017,0.14278920799999995,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf1 & min_above_auditing_threshold__Sf1)
8284f1c8-569e-4c65-8409-daba3f6b284c,"['!(min_above_auditing_threshold & any_sample_below_deferral)', '!(min_hits_higher_threshold & initial_score_above_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",21.788037879,13.358336453,21.599896068,8,8f8d3d99-1d19-4cc5-84a6-18b88f761434,1,True,False,N/A,N/A,False,0.004202727999999212,0.0013765790000022093,N/A,N/A,0.0062808739999979935,9,0.00011082400000006487,0.17838526000000243,0.16947370899999825,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf8 & min_above_auditing_threshold__Sf8)
f9535cb7-ff89-48c4-bdc6-52e871f74b38,"['!(min_hits_higher_threshold & initial_score_above_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & any_sample_below_deferral))', 'G(!(min_above_auditing_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",21.959399968,13.358362912999999,21.795149521000003,8,8f8d3d99-1d19-4cc5-84a6-18b88f761434,2,True,False,N/A,N/A,False,0.00483056100000212,0.0015658060000021123,N/A,N/A,0.005569999000002213,5,9.599299999862865e-05,0.15479917300000068,0.14407449599999822,True,N/A,N/A,N/A,1,0,(all_samples_above_deferral__Sf1 & any_sample_below_deferral__Sf1)
a04c9587-40ac-49dd-a6e9-71cc756c0e2c,"['!(any_sample_below_deferral & initial_score_above_deferral)', '!(initial_score_above_deferral & min_hits_higher_threshold)', '!(min_hits_higher_threshold & any_sample_below_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",22.161318156,13.536292821,21.965899345,8,9d7a195b-bf36-48f0-8fd0-70161dd83d67,1,True,False,N/A,N/A,False,0.004503093000000291,0.0013808950000004927,N/A,N/A,0.007673683000000153,9,0.00010405300000115858,0.17372833499999984,0.1645907219999998,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf8 & initial_score_above_deferral__Sf8)
ff959b15-467c-48dd-815b-63663e085f80,"['!(initial_score_above_deferral & min_hits_higher_threshold)', '!(min_hits_higher_threshold & any_sample_below_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",22.335577959000002,13.536331173999999,22.168341869000002,8,9d7a195b-bf36-48f0-8fd0-70161dd83d67,2,True,False,N/A,N/A,False,0.004716520000002333,0.001524398999997345,N/A,N/A,0.005487929999997476,5,0.00011840300000187653,0.158014356999999,0.14838257399999932,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf0 & min_above_auditing_threshold__Sf0)
a5930967-3640-4e64-ba24-53a6f2d7de0c,"['!(any_sample_below_deferral & initial_score_above_deferral)', '!(min_hits_higher_threshold & any_sample_below_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",22.503123123,13.71341992,22.342495264,8,c9c2b593-b049-468b-ae48-519cf14fdb3c,2,True,False,N/A,N/A,False,0.004832816000000406,0.0013903530000014541,N/A,N/A,0.005492194000002115,5,0.00010365700000036782,0.15153105999999994,0.1415707889999993,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf0 & min_above_auditing_threshold__Sf0)
19cf2f3a-faa4-42c7-98e6-b174b0736ebf,"['!(min_above_auditing_threshold & any_sample_below_deferral)', '!(min_hits_higher_threshold & any_sample_below_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",22.6840765,13.883792584,22.509698284000002,8,52ce4ba3-f0ae-423e-870b-3685e23d0447,1,True,False,N/A,N/A,False,0.00452894800000081,0.001420920000001047,N/A,N/A,0.007504337000000305,9,8.621399999952928e-05,0.16341461600000073,0.1550175689999982,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf6 & min_above_auditing_threshold__Sf6)
357df147-cdb9-41d2-87ce-2c6c9e0d0420,"['!(min_hits_higher_threshold & any_sample_below_deferral)', 'G(!(all_samples_above_deferral & min_above_auditing_threshold))', 'G(!(all_samples_above_deferral & min_hits_higher_threshold))', 'G(!(any_sample_below_deferral & initial_score_above_deferral))', 'G(!(initial_score_above_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & any_sample_below_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",22.9287342,13.883820343,22.691387439,8,52ce4ba3-f0ae-423e-870b-3685e23d0447,2,True,False,N/A,N/A,False,0.004972052999999477,0.0017082669999979316,N/A,N/A,0.005279392000002048,5,0.0001282919999994192,0.22838645500000254,0.14695923500000063,True,N/A,N/A,N/A,1,0,(all_samples_above_deferral__Sf1 & any_sample_below_deferral__Sf1)
93a0836e-cd38-4989-be8d-ec3b015f52e7,"['!(all_samples_above_deferral & min_above_auditing_threshold)', '!(all_samples_above_deferral & min_hits_higher_threshold)', '!(initial_score_above_deferral & min_hits_higher_threshold)', 'G(!(any_sample_below_deferral & min_hits_higher_threshold))', 'G(!(min_above_auditing_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & all_samples_above_deferral))', 'G(!(min_hits_higher_threshold & initial_score_above_deferral))', 'G(!(min_hits_higher_threshold & min_above_auditing_threshold))']",23.101486702000003,14.064792568,22.94506176,8,c364e13f-27a1-4604-bcbc-32dc15ce8802,2,True,False,N/A,N/A,False,0.005684727999998529,0.0014229420000013704,N/A,N/A,0.005201784000000487,5,0.00012687500000296836,0.14782649600000042,0.13857902000000166,True,N/A,N/A,N/A,1,0,(any_sample_below_deferral__Sf1 & initial_score_above_deferral__Sf1)
